zip,type,primary_city,state,county,latitude,longitude
78014,STANDARD,Cotulla,TX,La Salle County,28.43,-99.23
78015,STANDARD,Boerne,TX,Bexar County,29.75,-98.65
78016,STANDARD,Devine,TX,Medina County,29.14,-98.9
78017,STANDARD,Dilley,TX,Frio County,28.66,-99.17
78019,PO BOX,Encinal,TX,La Salle County,28.04,-99.35
78021,STANDARD,Fowlerton,TX,La Salle County,28.45,-98.81
78022,STANDARD,George West,TX,Live Oak County,28.33,-98.11
78023,STANDARD,Helotes,TX,Bexar County,29.56,-98.69
78024,STANDARD,Hunt,TX,Kerr County,30.06,-99.33
78025,STANDARD,Ingram,TX,Kerr County,30.07,-99.23
78026,STANDARD,Jourdanton,TX,Atascosa County,28.91,-98.54
78027,STANDARD,Kendalia,TX,Kendall County,29.96,-98.51
78028,STANDARD,Kerrville,TX,Kerr County,30.04,-99.13
78029,PO BOX,Kerrville,TX,Kerr County,30.16,-99.35
78039,STANDARD,La Coste,TX,Medina County,29.3,-98.81
78040,STANDARD,Laredo,TX,Webb County,27.51,-99.5
78041,STANDARD,Laredo,TX,Webb County,27.55,-99.46
78042,PO BOX,Laredo,TX,Webb County,27.53,-99.48
78043,STANDARD,Laredo,TX,Webb County,27.53,-99.48
78044,PO BOX,Laredo,TX,Webb County,27.75,-99.13
78045,STANDARD,Laredo,TX,Webb County,27.83,-99.69
78046,STANDARD,Laredo,TX,Webb County,27.37,-99.35
78049,UNIQUE,Laredo,TX,Webb County,27.53,-99.48
78050,PO BOX,Leming,TX,Atascosa County,29.06,-98.48
78052,STANDARD,Lytle,TX,Atascosa County,29.23,-98.79
78054,PO BOX,Macdona,TX,Bexar County,29.41,-98.63
78055,STANDARD,Medina,TX,Bandera County,29.8,-99.25
78056,STANDARD,Mico,TX,Medina County,29.53,-98.93
78057,STANDARD,Moore,TX,Frio County,29.05,-99.01
78058,STANDARD,Mountain Home,TX,Kerr County,30.16,-99.36
78059,STANDARD,Natalia,TX,Medina County,29.19,-98.85
78060,STANDARD,Oakville,TX,Live Oak County,28.45,-98.11
78061,STANDARD,Pearsall,TX,Frio County,28.88,-99.09
78062,PO BOX,Peggy,TX,Atascosa County,28.79,-98.24
78063,STANDARD,Pipe Creek,TX,Bandera County,29.71,-98.93
78064,STANDARD,Pleasanton,TX,Atascosa County,28.96,-98.49
78065,STANDARD,Poteet,TX,Atascosa County,29.03,-98.57
78066,STANDARD,Rio Medina,TX,Medina County,29.5,-98.85
78067,STANDARD,San Ygnacio,TX,Zapata County,27.13,-99.33
78069,STANDARD,Somerset,TX,Atascosa County,29.19,-98.68
78070,STANDARD,Spring Branch,TX,Comal County,29.86,-98.4
78071,STANDARD,Three Rivers,TX,Live Oak County,28.46,-98.17
78072,STANDARD,Tilden,TX,McMullen County,28.45,-98.54
78073,STANDARD,Von Ormy,TX,Bexar County,29.25,-98.62
78074,PO BOX,Waring,TX,Kendall County,29.95,-98.8
78075,STANDARD,Whitsett,TX,Live Oak County,28.62,-98.37
78076,STANDARD,Zapata,TX,Zapata County,26.89,-99.26
78101,STANDARD,Adkins,TX,Bexar County,29.37,-98.25
78102,STANDARD,Beeville,TX,Bee County,28.4,-97.74
78104,PO BOX,Beeville,TX,Bee County,28.52,-97.76
78107,PO BOX,Berclair,TX,Goliad County,28.5,-97.53
78108,STANDARD,Cibolo,TX,Guadalupe County,29.57,-98.23
78109,STANDARD,Converse,TX,Bexar County,29.51,-98.31
78111,STANDARD,Ecleto,TX,Karnes County,29.03,-97.75
78112,STANDARD,Elmendorf,TX,Bexar County,29.25,-98.33
78113,STANDARD,Falls City,TX,Karnes County,28.98,-98.02
78114,STANDARD,Floresville,TX,Wilson County,29.13,-98.15
78115,PO BOX,Geronimo,TX,Guadalupe County,29.66,-97.96
78116,STANDARD,Gillett,TX,Karnes County,29.13,-97.8
78117,STANDARD,Hobson,TX,Karnes County,28.93,-97.98
78118,STANDARD,Karnes City,TX,Karnes County,28.88,-97.9
78119,STANDARD,Kenedy,TX,Karnes County,28.81,-97.85
78121,STANDARD,La Vernia,TX,Wilson County,29.35,-98.11
78122,STANDARD,Leesville,TX,Gonzales County,29.43,-97.74
78123,STANDARD,Mc Queeney,TX,Guadalupe County,29.59,-98.04
78124,STANDARD,Marion,TX,Guadalupe County,29.57,-98.14
78125,PO BOX,Mineral,TX,Bee County,28.55,-97.97
78130,STANDARD,New Braunfels,TX,Comal County,29.7,-98.11
78131,PO BOX,New Braunfels,TX,Comal County,29.7,-98.11
78132,STANDARD,New Braunfels,TX,Comal County,29.76,-98.19
78133,STANDARD,Canyon Lake,TX,Comal County,29.87,-98.26
78135,UNIQUE,New Braunfels,TX,Comal County,29.7,-98.11
78140,STANDARD,Nixon,TX,Gonzales County,29.26,-97.76
78141,STANDARD,Nordheim,TX,DeWitt County,28.92,-97.61
78142,PO BOX,Normanna,TX,Bee County,28.53,-97.79
78143,PO BOX,Pandora,TX,Wilson County,29.26,-97.85
78144,PO BOX,Panna Maria,TX,Karnes County,28.95,-97.89
78145,PO BOX,Pawnee,TX,Bee County,28.64,-98
78146,PO BOX,Pettus,TX,Bee County,28.6,-97.84
78147,PO BOX,Poth,TX,Wilson County,29.07,-98.08
78148,STANDARD,Universal City,TX,Bexar County,29.55,-98.3
78150,STANDARD,Randolph A F B,TX,Bexar County,29.53,-98.28
78151,STANDARD,Runge,TX,Karnes County,28.88,-97.71
78152,STANDARD,Saint Hedwig,TX,Bexar County,29.42,-98.21
78154,STANDARD,Schertz,TX,Guadalupe County,29.55,-98.26
78155,STANDARD,Seguin,TX,Guadalupe County,29.57,-97.96
78156,PO BOX,Seguin,TX,Guadalupe County,29.57,-97.96
78159,STANDARD,Smiley,TX,Gonzales County,29.27,-97.63
78160,STANDARD,Stockdale,TX,Wilson County,29.23,-97.96
78161,STANDARD,Sutherland Springs,TX,Wilson County,29.29,-98.06
78162,PO BOX,Tuleta,TX,Bee County,28.56,-97.8
78163,STANDARD,Bulverde,TX,Comal County,29.77,-98.45
78164,STANDARD,Yorktown,TX,DeWitt County,28.98,-97.5
78201,STANDARD,San Antonio,TX,Bexar County,29.47,-98.53
78202,STANDARD,San Antonio,TX,Bexar County,29.43,-98.46
78203,STANDARD,San Antonio,TX,Bexar County,29.42,-98.46
78204,STANDARD,San Antonio,TX,Bexar County,29.4,-98.51
78205,STANDARD,San Antonio,TX,Bexar County,29.42,-98.49
78206,STANDARD,San Antonio,TX,Bexar County,29.45,-98.5
78207,STANDARD,San Antonio,TX,Bexar County,29.42,-98.53
78208,STANDARD,San Antonio,TX,Bexar County,29.44,-98.46
78209,STANDARD,San Antonio,TX,Bexar County,29.49,-98.46
78210,STANDARD,San Antonio,TX,Bexar County,29.4,-98.46
78211,STANDARD,San Antonio,TX,Bexar County,29.34,-98.57
78212,STANDARD,San Antonio,TX,Bexar County,29.45,-98.5
78213,STANDARD,San Antonio,TX,Bexar County,29.52,-98.52
78214,STANDARD,San Antonio,TX,Bexar County,29.32,-98.47
78215,STANDARD,San Antonio,TX,Bexar County,29.44,-98.48
78216,STANDARD,San Antonio,TX,Bexar County,29.54,-98.49
78217,STANDARD,San Antonio,TX,Bexar County,29.54,-98.42
78218,STANDARD,San Antonio,TX,Bexar County,29.49,-98.4
78219,STANDARD,San Antonio,TX,Bexar County,29.45,-98.39
78220,STANDARD,San Antonio,TX,Bexar County,29.42,-98.39
78221,STANDARD,San Antonio,TX,Bexar County,29.28,-98.48
78222,STANDARD,San Antonio,TX,Bexar County,29.35,-98.37
78223,STANDARD,San Antonio,TX,Bexar County,29.31,-98.39
78224,STANDARD,San Antonio,TX,Bexar County,29.31,-98.53
78225,STANDARD,San Antonio,TX,Bexar County,29.39,-98.53
78226,STANDARD,San Antonio,TX,Bexar County,29.38,-98.57
78227,STANDARD,San Antonio,TX,Bexar County,29.41,-98.63
78228,STANDARD,San Antonio,TX,Bexar County,29.46,-98.57
78229,STANDARD,San Antonio,TX,Bexar County,29.5,-98.57
78230,STANDARD,San Antonio,TX,Bexar County,29.55,-98.56
78231,STANDARD,San Antonio,TX,Bexar County,29.58,-98.54
78232,STANDARD,San Antonio,TX,Bexar County,29.59,-98.47
78233,STANDARD,San Antonio,TX,Bexar County,29.56,-98.36
78234,STANDARD,San Antonio,TX,Bexar County,29.46,-98.44
78235,STANDARD,San Antonio,TX,Bexar County,29.35,-98.44
78236,STANDARD,Lackland A F B,TX,Bexar County,29.39,-98.62
78237,STANDARD,San Antonio,TX,Bexar County,29.42,-98.57
78238,STANDARD,San Antonio,TX,Bexar County,29.47,-98.62
78239,STANDARD,San Antonio,TX,Bexar County,29.52,-98.36
78240,STANDARD,San Antonio,TX,Bexar County,29.53,-98.61
78241,STANDARD,San Antonio,TX,Bexar County,29.45,-98.5
78242,STANDARD,San Antonio,TX,Bexar County,29.35,-98.61
78243,STANDARD,San Antonio,TX,Bexar County,29.37,-98.59
78244,STANDARD,San Antonio,TX,Bexar County,29.47,-98.35
78245,STANDARD,San Antonio,TX,Bexar County,29.4,-98.73
78246,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78247,STANDARD,San Antonio,TX,Bexar County,29.59,-98.41
78248,STANDARD,San Antonio,TX,Bexar County,29.59,-98.53
78249,STANDARD,San Antonio,TX,Bexar County,29.57,-98.62
78250,STANDARD,San Antonio,TX,Bexar County,29.5,-98.66
78251,STANDARD,San Antonio,TX,Bexar County,29.46,-98.68
78252,STANDARD,San Antonio,TX,Bexar County,29.34,-98.71
78253,STANDARD,San Antonio,TX,Bexar County,29.47,-98.8
78254,STANDARD,San Antonio,TX,Bexar County,29.54,-98.73
78255,STANDARD,San Antonio,TX,Bexar County,29.65,-98.66
78256,STANDARD,San Antonio,TX,Bexar County,29.62,-98.62
78257,STANDARD,San Antonio,TX,Bexar County,29.66,-98.58
78258,STANDARD,San Antonio,TX,Bexar County,29.63,-98.5
78259,STANDARD,San Antonio,TX,Bexar County,29.63,-98.43
78260,STANDARD,San Antonio,TX,Bexar County,29.7,-98.49
78261,STANDARD,San Antonio,TX,Bexar County,29.69,-98.4
78262,STANDARD,San Antonio,TX,Bexar County,29.42,-98.49
78263,STANDARD,San Antonio,TX,Bexar County,29.36,-98.3
78264,STANDARD,San Antonio,TX,Bexar County,29.2,-98.49
78265,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78266,STANDARD,San Antonio,TX,Comal County,29.66,-98.34
78268,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78269,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78270,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78275,UNIQUE,San Antonio,TX,Bexar County,29.53,-98.42
78278,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78279,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78280,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78283,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78284,STANDARD,San Antonio,TX,Bexar County,29.45,-98.5
78285,STANDARD,San Antonio,TX,Bexar County,29.45,-98.5
78286,UNIQUE,San Antonio,TX,Bexar County,29.42,-98.49
78287,UNIQUE,San Antonio,TX,Bexar County,29.45,-98.5
78288,UNIQUE,San Antonio,TX,Bexar County,29.45,-98.5
78289,UNIQUE,San Antonio,TX,Bexar County,29.45,-98.5
78291,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78292,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78293,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78294,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78295,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78296,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78297,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78298,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78299,PO BOX,San Antonio,TX,Bexar County,29.45,-98.5
78330,STANDARD,Agua Dulce,TX,Nueces County,27.74,-97.92
78332,STANDARD,Alice,TX,Jim Wells County,27.75,-98.06
78333,PO BOX,Alice,TX,Jim Wells County,27.75,-98.06
78335,PO BOX,Aransas Pass,TX,Nueces County,27.87,-97.09
78336,STANDARD,Aransas Pass,TX,San Patricio County,27.9,-97.14
78338,PO BOX,Armstrong,TX,Kenedy County,26.91,-97.77
78339,PO BOX,Banquete,TX,Nueces County,27.81,-97.79
78340,STANDARD,Bayside,TX,Refugio County,28.09,-97.21
78341,PO BOX,Benavides,TX,Duval County,27.63,-98.5
78342,PO BOX,Ben Bolt,TX,Jim Wells County,27.66,-98.08
78343,STANDARD,Bishop,TX,Nueces County,27.58,-97.79
78344,STANDARD,Bruni,TX,Webb County,27.42,-98.84
78347,PO BOX,Chapman Ranch,TX,Nueces County,27.58,-97.45
78349,STANDARD,Concepcion,TX,Duval County,27.38,-98.27
78350,PO BOX,Dinero,TX,Live Oak County,28.2,-97.93
78351,PO BOX,Driscoll,TX,Nueces County,27.67,-97.75
78352,PO BOX,Edroy,TX,San Patricio County,27.96,-97.68
78353,STANDARD,Encino,TX,Brooks County,26.93,-98.13
78355,STANDARD,Falfurrias,TX,Brooks County,27.22,-98.14
78357,STANDARD,Freer,TX,Duval County,27.88,-98.61
78358,PO BOX,Fulton,TX,Aransas County,28.07,-97.04
78359,PO BOX,Gregory,TX,San Patricio County,27.92,-97.29
78360,STANDARD,Guerra,TX,Jim Hogg County,26.88,-98.88
78361,STANDARD,Hebbronville,TX,Jim Hogg County,27.31,-98.68
78362,STANDARD,Ingleside,TX,San Patricio County,27.87,-97.2
78363,STANDARD,Kingsville,TX,Kleberg County,27.5,-97.86
78364,PO BOX,Kingsville,TX,Kleberg County,27.5,-97.86
78368,STANDARD,Mathis,TX,San Patricio County,28.09,-97.82
78369,STANDARD,Mirando City,TX,Webb County,27.37,-99
78370,STANDARD,Odem,TX,San Patricio County,27.94,-97.58
78371,PO BOX,Oilton,TX,Webb County,27.62,-98.95
78372,STANDARD,Orange Grove,TX,Jim Wells County,27.95,-97.93
78373,STANDARD,Port Aransas,TX,Nueces County,27.82,-97.06
78374,STANDARD,Portland,TX,San Patricio County,27.87,-97.32
78375,STANDARD,Premont,TX,Jim Wells County,27.35,-98.12
78376,STANDARD,Realitos,TX,Duval County,27.42,-98.55
78377,STANDARD,Refugio,TX,Refugio County,28.3,-97.27
78379,STANDARD,Riviera,TX,Kleberg County,27.28,-97.81
78380,STANDARD,Robstown,TX,Nueces County,27.79,-97.66
78381,PO BOX,Rockport,TX,Aransas County,28.04,-97.05
78382,STANDARD,Rockport,TX,Aransas County,28.04,-97.05
78383,STANDARD,Sandia,TX,Jim Wells County,28.01,-97.88
78384,STANDARD,San Diego,TX,Duval County,27.85,-98.39
78385,PO BOX,Sarita,TX,Kenedy County,27.21,-97.8
78387,STANDARD,Sinton,TX,San Patricio County,28.03,-97.5
78389,STANDARD,Skidmore,TX,Bee County,28.23,-97.68
78390,STANDARD,Taft,TX,San Patricio County,27.98,-97.39
78391,STANDARD,Tynan,TX,Bee County,28.18,-97.71
78393,STANDARD,Woodsboro,TX,Refugio County,28.23,-97.32
78401,STANDARD,Corpus Christi,TX,Nueces County,27.8,-97.39
78402,STANDARD,Corpus Christi,TX,Nueces County,27.82,-97.39
78403,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78404,STANDARD,Corpus Christi,TX,Nueces County,27.77,-97.4
78405,STANDARD,Corpus Christi,TX,Nueces County,27.77,-97.44
78406,STANDARD,Corpus Christi,TX,Nueces County,27.77,-97.52
78407,STANDARD,Corpus Christi,TX,Nueces County,27.81,-97.44
78408,STANDARD,Corpus Christi,TX,Nueces County,27.79,-97.45
78409,STANDARD,Corpus Christi,TX,Nueces County,27.81,-97.52
78410,STANDARD,Corpus Christi,TX,Nueces County,27.84,-97.6
78411,STANDARD,Corpus Christi,TX,Nueces County,27.73,-97.39
78412,STANDARD,Corpus Christi,TX,Nueces County,27.7,-97.35
78413,STANDARD,Corpus Christi,TX,Nueces County,27.68,-97.41
78414,STANDARD,Corpus Christi,TX,Nueces County,27.66,-97.37
78415,STANDARD,Corpus Christi,TX,Nueces County,27.66,-97.48
78416,STANDARD,Corpus Christi,TX,Nueces County,27.75,-97.44
78417,STANDARD,Corpus Christi,TX,Nueces County,27.74,-97.47
78418,STANDARD,Corpus Christi,TX,Nueces County,27.63,-97.27
78419,STANDARD,Corpus Christi,TX,Nueces County,27.7,-97.27
78426,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78427,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78460,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78461,UNIQUE,Corpus Christi,TX,Nueces County,27.79,-97.42
78463,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78465,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78466,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78467,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78468,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78469,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78470,STANDARD,Corpus Christi,TX,Nueces County,27.8,-97.39
78471,STANDARD,Corpus Christi,TX,Nueces County,27.8,-97.39
78472,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78473,STANDARD,Corpus Christi,TX,Nueces County,27.79,-97.39
78474,STANDARD,Corpus Christi,TX,Nueces County,27.8,-97.39
78475,STANDARD,Corpus Christi,TX,Nueces County,27.79,-97.39
78476,STANDARD,Corpus Christi,TX,Nueces County,27.8,-97.39
78477,STANDARD,Corpus Christi,TX,Nueces County,27.8,-97.39
78478,STANDARD,Corpus Christi,TX,Nueces County,27.79,-97.39
78480,PO BOX,Corpus Christi,TX,Nueces County,27.8,-97.39
78501,STANDARD,Mcallen,TX,Hidalgo County,26.21,-98.23
78502,PO BOX,Mcallen,TX,Hidalgo County,26.21,-98.23
78503,STANDARD,Mcallen,TX,Hidalgo County,26.16,-98.25
78504,STANDARD,Mcallen,TX,Hidalgo County,26.27,-98.24
78505,PO BOX,Mcallen,TX,Hidalgo County,26.21,-98.23
78516,STANDARD,Alamo,TX,Hidalgo County,26.18,-98.11
78520,STANDARD,Brownsville,TX,Cameron County,25.96,-97.55
78521,STANDARD,Brownsville,TX,Cameron County,25.92,-97.48
78522,PO BOX,Brownsville,TX,Cameron County,25.92,-97.48
78523,PO BOX,Brownsville,TX,Cameron County,25.92,-97.48
78526,STANDARD,Brownsville,TX,Cameron County,25.99,-97.44
78535,PO BOX,Combes,TX,Cameron County,26.25,-97.74
78536,STANDARD,Delmita,TX,Starr County,26.64,-98.4
78537,STANDARD,Donna,TX,Hidalgo County,26.16,-98.05
78538,STANDARD,Edcouch,TX,Hidalgo County,26.29,-97.96
78539,STANDARD,Edinburg,TX,Hidalgo County,26.29,-98.16
78540,PO BOX,Edinburg,TX,Hidalgo County,26.29,-98.16
78541,STANDARD,Edinburg,TX,Hidalgo County,26.46,-98.25
78542,STANDARD,Edinburg,TX,Hidalgo County,26.35,-98.11
78543,PO BOX,Elsa,TX,Hidalgo County,26.29,-97.99
78545,PO BOX,Falcon Heights,TX,Starr County,26.59,-99.12
78547,PO BOX,Garciasville,TX,Starr County,26.33,-98.71
78548,PO BOX,Grulla,TX,Starr County,26.27,-98.65
78549,PO BOX,Hargill,TX,Hidalgo County,26.45,-98.04
78550,STANDARD,Harlingen,TX,Cameron County,26.19,-97.68
78551,PO BOX,Harlingen,TX,Cameron County,26.19,-97.68
78552,STANDARD,Harlingen,TX,Cameron County,26.2,-97.75
78553,PO BOX,Harlingen,TX,Cameron County,26.19,-97.68
78557,STANDARD,Hidalgo,TX,Hidalgo County,26.1,-98.25
78558,PO BOX,La Blanca,TX,Hidalgo County,26.31,-98.04
78559,STANDARD,La Feria,TX,Cameron County,26.15,-97.82
78560,STANDARD,La Joya,TX,Hidalgo County,26.24,-98.47
78561,PO BOX,Lasara,TX,Willacy County,26.48,-97.92
78562,PO BOX,La Villa,TX,Hidalgo County,26.29,-97.92
78563,STANDARD,Linn,TX,Hidalgo County,26.6,-98.19
78564,STANDARD,Lopeno,TX,Zapata County,26.72,-99.1
78565,PO BOX,Los Ebanos,TX,Hidalgo County,26.25,-98.57
78566,STANDARD,Los Fresnos,TX,Cameron County,26.07,-97.47
78567,PO BOX,Los Indios,TX,Cameron County,26.05,-97.74
78568,PO BOX,Lozano,TX,Cameron County,26.1,-97.47
78569,STANDARD,Lyford,TX,Willacy County,26.41,-97.78
78570,STANDARD,Mercedes,TX,Hidalgo County,26.14,-97.92
78572,STANDARD,Mission,TX,Hidalgo County,26.21,-98.31
78573,STANDARD,Mission,TX,Hidalgo County,26.3,-98.3
78574,STANDARD,Mission,TX,Hidalgo County,26.31,-98.35
78575,STANDARD,Olmito,TX,Cameron County,26.03,-97.55
78576,STANDARD,Penitas,TX,Hidalgo County,26.23,-98.44
78577,STANDARD,Pharr,TX,Hidalgo County,26.18,-98.18
78578,STANDARD,Port Isabel,TX,Cameron County,26.07,-97.22
78579,PO BOX,Progreso,TX,Hidalgo County,26.09,-97.96
78580,STANDARD,Raymondville,TX,Willacy County,26.47,-97.78
78582,STANDARD,Rio Grande City,TX,Starr County,26.55,-98.72
78583,STANDARD,Rio Hondo,TX,Cameron County,26.23,-97.58
78584,STANDARD,Roma,TX,Starr County,26.4,-99.01
78585,PO BOX,Salineno,TX,Starr County,26.53,-99.11
78586,STANDARD,San Benito,TX,Cameron County,26.13,-97.63
78588,STANDARD,San Isidro,TX,Starr County,26.73,-98.39
78589,STANDARD,San Juan,TX,Hidalgo County,26.19,-98.15
78590,PO BOX,San Perlita,TX,Willacy County,26.51,-97.65
78591,STANDARD,Santa Elena,TX,Starr County,26.58,-98.52
78592,PO BOX,Santa Maria,TX,Cameron County,26.06,-97.85
78593,STANDARD,Santa Rosa,TX,Cameron County,26.25,-97.82
78594,PO BOX,Sebastian,TX,Willacy County,26.34,-97.79
78595,STANDARD,Sullivan City,TX,Hidalgo County,26.28,-98.56
78596,STANDARD,Weslaco,TX,Hidalgo County,26.16,-97.98
78597,STANDARD,South Padre Island,TX,Cameron County,26.41,-97.23
78598,PO BOX,Port Mansfield,TX,Willacy County,26.55,-97.43
78599,PO BOX,Weslaco,TX,Hidalgo County,26.16,-97.98
78602,STANDARD,Bastrop,TX,Bastrop County,30.11,-97.3
78604,PO BOX,Belmont,TX,Gonzales County,29.53,-97.68
78605,STANDARD,Bertram,TX,Burnet County,30.74,-98.05
78606,STANDARD,Blanco,TX,Blanco County,30.09,-98.42
78607,STANDARD,Bluffton,TX,Llano County,30.82,-98.48
78608,STANDARD,Briggs,TX,Burnet County,30.94,-97.93
78609,STANDARD,Buchanan Dam,TX,Llano County,30.76,-98.44
78610,STANDARD,Buda,TX,Hays County,30.08,-97.83
78611,STANDARD,Burnet,TX,Burnet County,30.76,-98.22
78612,STANDARD,Cedar Creek,TX,Bastrop County,30.08,-97.5
78613,STANDARD,Cedar Park,TX,Williamson County,30.51,-97.83
78614,STANDARD,Cost,TX,Gonzales County,29.43,-97.56
78615,STANDARD,Coupland,TX,Williamson County,30.46,-97.38
78616,STANDARD,Dale,TX,Caldwell County,29.87,-97.53
78617,STANDARD,Del Valle,TX,Travis County,30.16,-97.6
78618,STANDARD,Doss,TX,Gillespie County,30.47,-99.18
78619,STANDARD,Driftwood,TX,Hays County,30.11,-98.03
78620,STANDARD,Dripping Springs,TX,Hays County,30.18,-98.08
78621,STANDARD,Elgin,TX,Bastrop County,30.34,-97.37
78622,PO BOX,Fentress,TX,Caldwell County,29.75,-97.78
78623,STANDARD,Fischer,TX,Comal County,29.97,-98.23
78624,STANDARD,Fredericksburg,TX,Gillespie County,30.27,-98.87
78626,STANDARD,Georgetown,TX,Williamson County,30.64,-97.68
78627,PO BOX,Georgetown,TX,Williamson County,30.64,-97.68
78628,STANDARD,Georgetown,TX,Williamson County,30.65,-97.75
78629,STANDARD,Gonzales,TX,Gonzales County,29.5,-97.44
78630,PO BOX,Cedar Park,TX,Williamson County,30.51,-97.83
78631,STANDARD,Harper,TX,Gillespie County,30.3,-99.25
78632,STANDARD,Harwood,TX,Gonzales County,29.66,-97.48
78633,STANDARD,Georgetown,TX,Williamson County,30.7,-97.73
78634,STANDARD,Hutto,TX,Williamson County,30.54,-97.54
78635,STANDARD,Hye,TX,Blanco County,30.18,-98.57
78636,STANDARD,Johnson City,TX,Blanco County,30.27,-98.4
78638,STANDARD,Kingsbury,TX,Guadalupe County,29.65,-97.81
78639,STANDARD,Kingsland,TX,Llano County,30.66,-98.45
78640,STANDARD,Kyle,TX,Hays County,29.99,-97.87
78641,STANDARD,Leander,TX,Williamson County,30.56,-97.86
78642,STANDARD,Liberty Hill,TX,Williamson County,30.66,-97.92
78643,STANDARD,Llano,TX,Llano County,30.75,-98.67
78644,STANDARD,Lockhart,TX,Caldwell County,29.87,-97.67
78645,STANDARD,Leander,TX,Travis County,30.45,-97.97
78646,PO BOX,Leander,TX,Williamson County,30.56,-97.86
78648,STANDARD,Luling,TX,Caldwell County,29.68,-97.64
78650,STANDARD,Mc Dade,TX,Bastrop County,30.3,-97.22
78651,PO BOX,Mc Neil,TX,Williamson County,30.45,-97.71
78652,STANDARD,Manchaca,TX,Travis County,30.13,-97.89
78653,STANDARD,Manor,TX,Travis County,30.34,-97.55
78654,STANDARD,Marble Falls,TX,Burnet County,30.57,-98.27
78655,STANDARD,Martindale,TX,Caldwell County,29.84,-97.84
78656,STANDARD,Maxwell,TX,Caldwell County,29.9,-97.81
78657,STANDARD,Horseshoe Bay,TX,Llano County,30.53,-98.38
78658,PO BOX,Ottine,TX,Gonzales County,29.59,-97.59
78659,STANDARD,Paige,TX,Bastrop County,30.21,-97.11
78660,STANDARD,Pflugerville,TX,Travis County,30.44,-97.62
78661,PO BOX,Prairie Lea,TX,Caldwell County,29.73,-97.76
78662,STANDARD,Red Rock,TX,Bastrop County,29.93,-97.41
