ZIP_CODE,EDU_NO_HS,EDU_HS_SOME_COLLEGE,EDU_BACHELOR_DEG,EDU_GRADUATE_DEG,HHI_BAND
73768,0.2,0.62,0.14,0.04,"50,000 to 60,000"
79063,0.030303030303030304,0.7474747474747475,0.15151515151515152,0.0707070707070707,"60,000 to 70,000"
79244,0.08,0.74,0.15,0.03,"40,000 to 50,000"
22560,0.18,0.61,0.15,0.06,"40,000 to 50,000"
23696,0.04,0.58,0.29,0.09,"80,000 to 90,000"
85356,0.24,0.62,0.09,0.05,"40,000 to 50,000"
94508,0.11,0.45,0.25,0.19,"80,000 to 90,000"
81635,0.14,0.65,0.14,0.07,"60,000 to 70,000"
98538,0.06060606060606061,0.696969696969697,0.1919191919191919,0.050505050505050504,"60,000 to 70,000"
99119,0.10101010101010101,0.5959595959595959,0.24242424242424243,0.06060606060606061,"30,000 to 40,000"
12086,0.05,0.71,0.13,0.11,"50,000 to 60,000"
12056,0.06,0.59,0.21,0.14,"80,000 to 90,000"
55808,0.07920792079207921,0.7128712871287128,0.15841584158415842,0.04950495049504951,"40,000 to 50,000"
21663,0.05,0.42,0.27,0.26,"70,000 to 80,000"
73573,0.16161616161616163,0.6868686868686869,0.10101010101010101,0.050505050505050504,"30,000 to 40,000"
37332,0.18,0.66,0.08,0.08,"50,000 to 60,000"
79080,0.06,0.82,0.07,0.05,"50,000 to 60,000"
79404,0.32,0.6,0.06,0.02,"30,000 to 40,000"
01330,0.019801980198019802,0.49504950495049505,0.24752475247524752,0.2376237623762376,"70,000 to 80,000"
00918,0.16,0.32,0.27,0.25,"20,000 to 30,000"
48238,0.21,0.69,0.06,0.04,"20,000 to 30,000"
28460,0.04950495049504951,0.594059405940594,0.21782178217821782,0.13861386138613863,"50,000 to 60,000"
56666,0.23,0.7,0.07,0.0,"20,000 to 30,000"
97042,0.1,0.73,0.13,0.04,"70,000 to 80,000"
68852,0.11,0.73,0.11,0.05,"50,000 to 60,000"
37890,0.19,0.66,0.09,0.06,"40,000 to 50,000"
73064,0.06930693069306931,0.6831683168316832,0.18811881188118812,0.0594059405940594,"70,000 to 80,000"
20658,0.02,0.83,0.13,0.02,"60,000 to 70,000"
39212,0.12871287128712872,0.6534653465346535,0.1188118811881188,0.09900990099009901,"40,000 to 50,000"
79096,0.22,0.63,0.12,0.03,"50,000 to 60,000"
53206,0.28,0.66,0.05,0.01,"20,000 to 30,000"
30303,0.20202020202020202,0.5555555555555556,0.1717171717171717,0.0707070707070707,"20,000 to 30,000"
34134,0.030303030303030304,0.494949494949495,0.2828282828282828,0.1919191919191919,"70,000 to 80,000"
30602,0.0,0.77,0.23,0.0,
20841,0.06930693069306931,0.2871287128712871,0.3069306930693069,0.33663366336633666,"Over 100,000"
37406,0.23,0.66,0.07,0.04,"20,000 to 30,000"
79225,0.37373737373737376,0.494949494949495,0.10101010101010101,0.030303030303030304,"40,000 to 50,000"
91330,0.02,0.47,0.36,0.15,
80202,0.06,0.21,0.44,0.29,"80,000 to 90,000"
97048,0.10101010101010101,0.7474747474747475,0.10101010101010101,0.050505050505050504,"50,000 to 60,000"
50002,0.03,0.78,0.12,0.07,"40,000 to 50,000"
48314,0.11,0.55,0.2,0.14,"60,000 to 70,000"
49668,0.12,0.77,0.07,0.04,"30,000 to 40,000"
01008,0.10101010101010101,0.6161616161616161,0.1717171717171717,0.1111111111111111,"60,000 to 70,000"
16347,0.06,0.81,0.11,0.02,"40,000 to 50,000"
05669,0.0891089108910891,0.5742574257425742,0.1782178217821782,0.15841584158415842,"50,000 to 60,000"
05903,0.1188118811881188,0.7326732673267327,0.1188118811881188,0.0297029702970297,"30,000 to 40,000"
30442,0.2222222222222222,0.696969696969697,0.050505050505050504,0.030303030303030304,"20,000 to 30,000"
29055,0.2222222222222222,0.6565656565656566,0.08080808080808081,0.04040404040404041,"30,000 to 40,000"
29039,0.1717171717171717,0.6363636363636364,0.13131313131313133,0.06060606060606061,"30,000 to 40,000"
26335,0.16,0.68,0.12,0.04,"40,000 to 50,000"
85361,0.1,0.76,0.12,0.02,"50,000 to 60,000"
95412,0.12871287128712872,0.6237623762376238,0.13861386138613863,0.10891089108910891,"70,000 to 80,000"
87830,0.050505050505050504,0.8181818181818182,0.09090909090909091,0.04040404040404041,"40,000 to 50,000"
61278,0.1188118811881188,0.5544554455445545,0.2376237623762376,0.0891089108910891,"60,000 to 70,000"
86011,0.0,0.69,0.09,0.22,
55412,0.13,0.64,0.15,0.08,"40,000 to 50,000"
72951,0.14,0.67,0.14,0.05,"30,000 to 40,000"
66093,0.0707070707070707,0.7575757575757576,0.1414141414141414,0.030303030303030304,"50,000 to 60,000"
68849,0.0,1.0,0.0,0.0,
07106,0.15,0.69,0.11,0.05,"30,000 to 40,000"
36054,0.09090909090909091,0.6767676767676768,0.13131313131313133,0.10101010101010101,"50,000 to 60,000"
50675,0.07,0.7,0.18,0.05,"60,000 to 70,000"
62338,0.020202020202020204,0.7575757575757576,0.09090909090909091,0.13131313131313133,"60,000 to 70,000"
61006,0.08080808080808081,0.8282828282828283,0.0707070707070707,0.020202020202020204,"50,000 to 60,000"
61810,0.04040404040404041,0.8383838383838383,0.09090909090909091,0.030303030303030304,"50,000 to 60,000"
47118,0.20202020202020202,0.7070707070707071,0.06060606060606061,0.030303030303030304,"30,000 to 40,000"
47528,0.1485148514851485,0.693069306930693,0.13861386138613863,0.019801980198019802,"40,000 to 50,000"
67227,0.13861386138613863,0.504950495049505,0.27722772277227725,0.07920792079207921,
48145,0.12,0.7,0.11,0.07,"70,000 to 80,000"
48322,0.0707070707070707,0.37373737373737376,0.26262626262626265,0.29292929292929293,"80,000 to 90,000"
48607,0.37,0.52,0.07,0.04,"20,000 to 30,000"
55045,0.05,0.67,0.2,0.08,"70,000 to 80,000"
56587,0.07,0.69,0.17,0.07,"50,000 to 60,000"
56292,0.07920792079207921,0.7425742574257426,0.1485148514851485,0.0297029702970297,"40,000 to 50,000"
65264,0.06,0.69,0.2,0.05,"60,000 to 70,000"
63127,0.03,0.48,0.3,0.19,"80,000 to 90,000"
57197,0.0,1.0,0.0,0.0,
54028,0.0891089108910891,0.7227722772277227,0.12871287128712872,0.0594059405940594,"50,000 to 60,000"
06426,0.04,0.32,0.38,0.26,"90,000 to 100,00"
02584,0.0,0.0,0.0,1.0,
07734,0.14,0.66,0.15,0.05,"50,000 to 60,000"
14543,0.03,0.54,0.24,0.19,"80,000 to 90,000"
14464,0.07,0.71,0.15,0.07,"50,000 to 60,000"
12543,0.09,0.67,0.15,0.09,"60,000 to 70,000"
12865,0.08,0.64,0.16,0.12,"60,000 to 70,000"
15934,0.0,0.5,0.17,0.33,"90,000 to 100,00"
16254,0.0891089108910891,0.6435643564356436,0.15841584158415842,0.10891089108910891,"40,000 to 50,000"
17721,0.10101010101010101,0.7575757575757576,0.09090909090909091,0.050505050505050504,"50,000 to 60,000"
15697,0.10891089108910891,0.7128712871287128,0.12871287128712872,0.04950495049504951,"50,000 to 60,000"
00705,0.26,0.55,0.14,0.05,"10,000 to 20,000"
35053,0.18,0.58,0.16,0.08,"40,000 to 50,000"
36701,0.1717171717171717,0.6565656565656566,0.09090909090909091,0.08080808080808081,"30,000 to 40,000"
72007,0.11,0.68,0.16,0.05,"60,000 to 70,000"
32821,0.0891089108910891,0.5346534653465347,0.2871287128712871,0.0891089108910891,"50,000 to 60,000"
33476,0.37,0.53,0.07,0.03,"20,000 to 30,000"
33786,0.03,0.39,0.35,0.23,"80,000 to 90,000"
41601,0.26,0.52,0.07,0.15,"30,000 to 40,000"
21152,0.030303030303030304,0.43434343434343436,0.31313131313131315,0.2222222222222222,"90,000 to 100,00"
27879,0.14,0.69,0.12,0.05,"50,000 to 60,000"
27027,0.21,0.67,0.1,0.02,"30,000 to 40,000"
29540,0.27,0.64,0.06,0.03,"30,000 to 40,000"
29572,0.03,0.55,0.26,0.16,"50,000 to 60,000"
29571,0.18181818181818182,0.6565656565656566,0.10101010101010101,0.06060606060606061,"30,000 to 40,000"
78235,0.17,0.72,0.06,0.05,"60,000 to 70,000"
23220,0.08,0.37,0.34,0.21,"30,000 to 40,000"
85608,0.31,0.67,0.01,0.01,
85173,0.24242424242424243,0.6767676767676768,0.06060606060606061,0.020202020202020204,"30,000 to 40,000"
81054,0.15,0.76,0.06,0.03,"20,000 to 30,000"
97014,0.1,0.76,0.1,0.04,"40,000 to 50,000"
51579,0.0594059405940594,0.7029702970297029,0.1782178217821782,0.0594059405940594,"60,000 to 70,000"
61310,0.12,0.75,0.08,0.05,"50,000 to 60,000"
61725,0.04040404040404041,0.5858585858585859,0.24242424242424243,0.13131313131313133,"80,000 to 90,000"
62207,0.18,0.74,0.06,0.02,"10,000 to 20,000"
61483,0.07,0.7,0.15,0.08,"50,000 to 60,000"
62920,0.1188118811881188,0.6039603960396039,0.16831683168316833,0.10891089108910891,"40,000 to 50,000"
62446,0.17,0.75,0.08,0.0,"60,000 to 70,000"
46407,0.1919191919191919,0.7272727272727273,0.050505050505050504,0.030303030303030304,"20,000 to 30,000"
47848,0.07920792079207921,0.8217821782178217,0.0594059405940594,0.039603960396039604,"40,000 to 50,000"
66755,0.07,0.72,0.14,0.07,"50,000 to 60,000"
66033,0.03,0.89,0.07,0.01,"30,000 to 40,000"
67552,0.16161616161616163,0.7070707070707071,0.1111111111111111,0.020202020202020204,"50,000 to 60,000"
67003,0.09090909090909091,0.7070707070707071,0.1414141414141414,0.06060606060606061,"40,000 to 50,000"
67020,0.08,0.68,0.19,0.05,"50,000 to 60,000"
48915,0.13,0.61,0.17,0.09,"30,000 to 40,000"
48819,0.08,0.71,0.16,0.05,"60,000 to 70,000"
48201,0.19,0.51,0.16,0.14,"10,000 to 20,000"
63463,0.12,0.75,0.11,0.02,"50,000 to 60,000"
65050,0.5,0.37,0.11,0.02,"50,000 to 60,000"
65550,0.17,0.61,0.13,0.09,"30,000 to 40,000"
65588,0.19,0.68,0.08,0.05,"30,000 to 40,000"
63735,0.21,0.68,0.08,0.03,"30,000 to 40,000"
58572,0.05,0.76,0.16,0.03,"50,000 to 60,000"
58528,0.18,0.72,0.09,0.01,"30,000 to 40,000"
68351,0.04,0.78,0.16,0.02,"50,000 to 60,000"
68359,0.06930693069306931,0.7326732673267327,0.1485148514851485,0.04950495049504951,"60,000 to 70,000"
45417,0.2,0.7,0.07,0.03,"20,000 to 30,000"
43822,0.10891089108910891,0.8118811881188119,0.0594059405940594,0.019801980198019802,"40,000 to 50,000"
45813,0.06060606060606061,0.797979797979798,0.10101010101010101,0.04040404040404041,"50,000 to 60,000"
45681,0.06930693069306931,0.8118811881188119,0.0891089108910891,0.0297029702970297,"30,000 to 40,000"
44428,0.1,0.77,0.09,0.04,"40,000 to 50,000"
44606,0.42,0.47,0.08,0.03,"50,000 to 60,000"
57216,0.11,0.8,0.07,0.02,"50,000 to 60,000"
57376,0.1919191919191919,0.5959595959595959,0.15151515151515152,0.06060606060606061,"40,000 to 50,000"
57454,0.0891089108910891,0.6336633663366337,0.21782178217821782,0.0594059405940594,"60,000 to 70,000"
54004,0.07,0.78,0.11,0.04,"50,000 to 60,000"
01505,0.030303030303030304,0.40404040404040403,0.37373737373737376,0.1919191919191919,"90,000 to 100,00"
04009,0.06,0.64,0.18,0.12,"40,000 to 50,000"
03245,0.04950495049504951,0.6138613861386139,0.19801980198019803,0.13861386138613863,"60,000 to 70,000"
08518,0.10101010101010101,0.6464646464646465,0.15151515151515152,0.10101010101010101,"60,000 to 70,000"
08827,0.04,0.5,0.31,0.15,"Over 100,000"
10001,0.06,0.24,0.39,0.31,"80,000 to 90,000"
10549,0.14,0.33,0.25,0.28,"Over 100,000"
05352,0.05,0.66,0.18,0.11,"60,000 to 70,000"
05819,0.11,0.63,0.15,0.11,"40,000 to 50,000"
05062,0.01,0.71,0.18,0.1,"40,000 to 50,000"
35077,0.19,0.68,0.09,0.04,"30,000 to 40,000"
35130,0.23,0.7,0.05,0.02,"30,000 to 40,000"
36726,0.1485148514851485,0.7326732673267327,0.07920792079207921,0.039603960396039604,"30,000 to 40,000"
72461,0.2,0.69,0.07,0.04,"30,000 to 40,000"
72517,0.15151515151515152,0.5959595959595959,0.20202020202020202,0.050505050505050504,"30,000 to 40,000"
71842,0.26,0.64,0.08,0.02,"30,000 to 40,000"
32009,0.11,0.76,0.11,0.02,"60,000 to 70,000"
30107,0.11,0.64,0.17,0.08,"70,000 to 80,000"
31788,0.25252525252525254,0.6161616161616161,0.09090909090909091,0.04040404040404041,"30,000 to 40,000"
31096,0.25252525252525254,0.6565656565656566,0.050505050505050504,0.04040404040404041,"30,000 to 40,000"
30808,0.2222222222222222,0.696969696969697,0.06060606060606061,0.020202020202020204,"40,000 to 50,000"
42519,0.22,0.66,0.09,0.03,"20,000 to 30,000"
42159,0.13131313131313133,0.6565656565656566,0.1111111111111111,0.10101010101010101,"50,000 to 60,000"
70811,0.17,0.64,0.13,0.06,"40,000 to 50,000"
70067,0.30303030303030304,0.6060606060606061,0.09090909090909091,0.0,"40,000 to 50,000"
71269,0.21,0.64,0.09,0.06,"30,000 to 40,000"
39204,0.2079207920792079,0.6336633663366337,0.09900990099009901,0.0594059405940594,"20,000 to 30,000"
28462,0.1485148514851485,0.6435643564356436,0.13861386138613863,0.06930693069306931,"40,000 to 50,000"
27315,0.23232323232323232,0.6363636363636364,0.08080808080808081,0.050505050505050504,"40,000 to 50,000"
27503,0.1,0.67,0.12,0.11,"70,000 to 80,000"
28040,0.18,0.69,0.09,0.04,"30,000 to 40,000"
27544,0.19,0.64,0.16,0.01,"30,000 to 40,000"
74569,0.18,0.72,0.05,0.05,"30,000 to 40,000"
73738,0.10101010101010101,0.7070707070707071,0.15151515151515152,0.04040404040404041,"40,000 to 50,000"
73554,0.15,0.71,0.11,0.03,"30,000 to 40,000"
73027,0.05,0.67,0.2,0.08,"40,000 to 50,000"
73111,0.18,0.65,0.11,0.06,"20,000 to 30,000"
74110,0.32673267326732675,0.594059405940594,0.04950495049504951,0.0297029702970297,"20,000 to 30,000"
29477,0.21212121212121213,0.6363636363636364,0.10101010101010101,0.050505050505050504,"30,000 to 40,000"
29321,0.18811881188118812,0.7524752475247525,0.0297029702970297,0.0297029702970297,"30,000 to 40,000"
37313,0.21782178217821782,0.6138613861386139,0.1188118811881188,0.04950495049504951,"30,000 to 40,000"
38079,0.26262626262626265,0.6464646464646465,0.06060606060606061,0.030303030303030304,"30,000 to 40,000"
37191,0.06,0.73,0.15,0.06,"60,000 to 70,000"
37690,0.19,0.64,0.12,0.05,"40,000 to 50,000"
78219,0.15,0.73,0.09,0.03,"30,000 to 40,000"
76884,0.0,0.72,0.16,0.12,"40,000 to 50,000"
75424,0.13861386138613863,0.7128712871287128,0.10891089108910891,0.039603960396039604,"60,000 to 70,000"
79906,0.05,0.61,0.23,0.11,"40,000 to 50,000"
78643,0.1485148514851485,0.5841584158415841,0.1782178217821782,0.0891089108910891,"50,000 to 60,000"
79411,0.27722772277227725,0.49504950495049505,0.1485148514851485,0.07920792079207921,"30,000 to 40,000"
78408,0.32323232323232326,0.6161616161616161,0.04040404040404041,0.020202020202020204,"30,000 to 40,000"
79010,0.02,0.67,0.25,0.06,
77350,0.37,0.46,0.13,0.04,
76877,0.32,0.53,0.11,0.04,"30,000 to 40,000"
76424,0.2376237623762376,0.594059405940594,0.10891089108910891,0.0594059405940594,"40,000 to 50,000"
24092,0.15841584158415842,0.7227722772277227,0.06930693069306931,0.04950495049504951,"40,000 to 50,000"
24171,0.19,0.67,0.08,0.06,"30,000 to 40,000"
25703,0.13,0.67,0.15,0.05,"10,000 to 20,000"
25537,0.2376237623762376,0.6633663366336634,0.039603960396039604,0.0594059405940594,"40,000 to 50,000"
25125,0.15,0.8,0.0,0.05,"30,000 to 40,000"
25981,0.15,0.84,0.0,0.01,"20,000 to 30,000"
25918,0.11,0.69,0.12,0.08,"50,000 to 60,000"
26270,0.1414141414141414,0.6666666666666666,0.0,0.1919191919191919,"20,000 to 30,000"
26234,0.15,0.69,0.09,0.07,"30,000 to 40,000"
25555,0.2,0.68,0.08,0.04,"30,000 to 40,000"
86018,0.010101010101010102,0.6868686868686869,0.15151515151515152,0.15151515151515152,"60,000 to 70,000"
85536,0.06,0.74,0.17,0.03,"50,000 to 60,000"
85708,0.0,0.7373737373737373,0.1717171717171717,0.09090909090909091,"50,000 to 60,000"
85121,0.43,0.52,0.05,0.0,"10,000 to 20,000"
85367,0.12,0.7,0.12,0.06,"40,000 to 50,000"
91906,0.2727272727272727,0.5252525252525253,0.1111111111111111,0.09090909090909091,"40,000 to 50,000"
96034,0.11,0.7,0.11,0.08,"20,000 to 30,000"
95329,0.15,0.69,0.13,0.03,"50,000 to 60,000"
81141,0.1485148514851485,0.6237623762376238,0.18811881188118812,0.039603960396039604,"30,000 to 40,000"
83234,0.12,0.71,0.14,0.03,"40,000 to 50,000"
83676,0.24,0.62,0.08,0.06,"40,000 to 50,000"
83524,0.09,0.79,0.09,0.03,"50,000 to 60,000"
59054,0.08080808080808081,0.7070707070707071,0.21212121212121213,0.0,"30,000 to 40,000"
59544,0.07,0.65,0.26,0.02,"30,000 to 40,000"
59486,0.08,0.73,0.15,0.04,"40,000 to 50,000"
88318,0.15,0.53,0.14,0.18,"50,000 to 60,000"
87574,0.15,0.47,0.24,0.14,
87828,0.14,0.73,0.13,0.0,"10,000 to 20,000"
87556,0.1717171717171717,0.6262626262626263,0.12121212121212122,0.08080808080808081,"30,000 to 40,000"
89835,0.12871287128712872,0.7425742574257426,0.1188118811881188,0.009900990099009901,"50,000 to 60,000"
97391,0.13,0.72,0.1,0.05,"40,000 to 50,000"
84537,0.03,0.79,0.15,0.03,"50,000 to 60,000"
99032,0.08,0.69,0.13,0.1,"30,000 to 40,000"
98640,0.11,0.68,0.12,0.09,"30,000 to 40,000"
98304,0.15841584158415842,0.7227722772277227,0.0891089108910891,0.0297029702970297,"50,000 to 60,000"
48370,0.04,0.51,0.26,0.19,"90,000 to 100,00"
48419,0.11,0.78,0.06,0.05,"40,000 to 50,000"
57548,0.21,0.71,0.07,0.01,"30,000 to 40,000"
18333,0.25,0.75,0.0,0.0,"20,000 to 30,000"
72142,0.16161616161616163,0.6060606060606061,0.18181818181818182,0.050505050505050504,"50,000 to 60,000"
28134,0.08,0.52,0.3,0.1,"60,000 to 70,000"
28480,0.01,0.28,0.5,0.21,"80,000 to 90,000"
95968,0.33,0.64,0.01,0.02,"20,000 to 30,000"
50020,0.07,0.81,0.08,0.04,"40,000 to 50,000"
52235,0.03,0.76,0.17,0.04,"40,000 to 50,000"
60472,0.18181818181818182,0.6868686868686869,0.0707070707070707,0.06060606060606061,"30,000 to 40,000"
62998,0.18,0.69,0.13,0.0,"40,000 to 50,000"
67058,0.11,0.73,0.09,0.07,"50,000 to 60,000"
66835,0.05,0.77,0.12,0.06,"60,000 to 70,000"
49727,0.09090909090909091,0.7070707070707071,0.12121212121212122,0.08080808080808081,"40,000 to 50,000"
65231,0.13,0.72,0.13,0.02,"50,000 to 60,000"
64682,0.16,0.81,0.02,0.01,"50,000 to 60,000"
65649,0.16161616161616163,0.7373737373737373,0.050505050505050504,0.050505050505050504,"30,000 to 40,000"
65759,0.2,0.67,0.09,0.04,"30,000 to 40,000"
58762,0.05,0.83,0.11,0.01,"80,000 to 90,000"
69343,0.11,0.64,0.19,0.06,"30,000 to 40,000"
04284,0.020202020202020204,0.5454545454545454,0.21212121212121213,0.2222222222222222,"60,000 to 70,000"
13314,0.21,0.62,0.1,0.07,"40,000 to 50,000"
16411,0.13,0.75,0.07,0.05,"40,000 to 50,000"
36750,0.23,0.63,0.06,0.08,"40,000 to 50,000"
35650,0.2,0.69,0.08,0.03,"40,000 to 50,000"
35671,0.10891089108910891,0.6237623762376238,0.18811881188118812,0.07920792079207921,"30,000 to 40,000"
36107,0.24752475247524752,0.5544554455445545,0.1188118811881188,0.07920792079207921,"30,000 to 40,000"
35466,0.1485148514851485,0.7029702970297029,0.10891089108910891,0.039603960396039604,"40,000 to 50,000"
35476,0.14,0.64,0.14,0.08,"40,000 to 50,000"
36539,0.11,0.79,0.04,0.06,"30,000 to 40,000"
71858,0.19801980198019803,0.7227722772277227,0.04950495049504951,0.0297029702970297,"30,000 to 40,000"
19970,0.06060606060606061,0.5757575757575758,0.21212121212121213,0.15151515151515152,"70,000 to 80,000"
31563,0.21,0.75,0.02,0.02,"40,000 to 50,000"
41073,0.08,0.57,0.24,0.11,"50,000 to 60,000"
42450,0.21,0.71,0.05,0.03,"30,000 to 40,000"
70354,0.29292929292929293,0.6262626262626263,0.06060606060606061,0.020202020202020204,"50,000 to 60,000"
70582,0.19,0.66,0.11,0.04,"40,000 to 50,000"
21638,0.05,0.53,0.25,0.17,"90,000 to 100,00"
39451,0.2871287128712871,0.6336633663366337,0.039603960396039604,0.039603960396039604,"50,000 to 60,000"
38879,0.28,0.67,0.05,0.0,"20,000 to 30,000"
38611,0.18,0.67,0.11,0.04,"40,000 to 50,000"
39346,0.22,0.63,0.09,0.06,"30,000 to 40,000"
28318,0.26,0.62,0.09,0.03,"40,000 to 50,000"
74942,0.21,0.69,0.03,0.07,"20,000 to 30,000"
29153,0.1919191919191919,0.6464646464646465,0.10101010101010101,0.06060606060606061,"40,000 to 50,000"
37811,0.18,0.71,0.07,0.04,"40,000 to 50,000"
75656,0.15,0.72,0.09,0.04,"40,000 to 50,000"
78618,0.0297029702970297,0.7821782178217822,0.1485148514851485,0.039603960396039604,"80,000 to 90,000"
79363,0.1,0.64,0.16,0.1,"60,000 to 70,000"
78072,0.15,0.59,0.14,0.12,"70,000 to 80,000"
76115,0.5,0.4,0.06,0.04,"30,000 to 40,000"
25209,0.21,0.73,0.03,0.03,"20,000 to 30,000"
25053,0.25252525252525254,0.6868686868686869,0.030303030303030304,0.030303030303030304,"30,000 to 40,000"
83541,0.0594059405940594,0.6633663366336634,0.18811881188118812,0.0891089108910891,"40,000 to 50,000"
88336,0.13,0.47,0.12,0.28,"20,000 to 30,000"
97348,0.07,0.78,0.1,0.05,"50,000 to 60,000"
47944,0.1,0.73,0.11,0.06,"40,000 to 50,000"
32683,0.18,0.82,0.0,0.0,"10,000 to 20,000"
30828,0.26,0.6,0.09,0.05,"20,000 to 30,000"
37357,0.17,0.7,0.07,0.06,"40,000 to 50,000"
23325,0.09,0.69,0.12,0.1,"60,000 to 70,000"
25831,0.11,0.81,0.04,0.04,"40,000 to 50,000"
52721,0.06,0.73,0.13,0.08,"60,000 to 70,000"
48120,0.31,0.43,0.14,0.12,"30,000 to 40,000"
43072,0.09900990099009901,0.7425742574257426,0.09900990099009901,0.0594059405940594,"50,000 to 60,000"
35677,0.18,0.68,0.11,0.03,"40,000 to 50,000"
41712,0.3,0.7,0.0,0.0,
73054,0.11,0.69,0.14,0.06,"50,000 to 60,000"
74446,0.12871287128712872,0.7227722772277227,0.1188118811881188,0.0297029702970297,"30,000 to 40,000"
29686,0.16831683168316833,0.7128712871287128,0.06930693069306931,0.04950495049504951,"40,000 to 50,000"
29129,0.24,0.6,0.11,0.05,"30,000 to 40,000"
38345,0.18811881188118812,0.6336633663366337,0.15841584158415842,0.019801980198019802,"50,000 to 60,000"
76556,0.13,0.75,0.08,0.04,"40,000 to 50,000"
24631,0.27,0.63,0.09,0.01,"30,000 to 40,000"
24250,0.28,0.61,0.09,0.02,"50,000 to 60,000"
24736,0.3,0.7,0.0,0.0,"30,000 to 40,000"
81226,0.12,0.77,0.07,0.04,"40,000 to 50,000"
80807,0.15151515151515152,0.696969696969697,0.10101010101010101,0.050505050505050504,"40,000 to 50,000"
59072,0.09,0.76,0.08,0.07,"30,000 to 40,000"
98235,0.08,0.92,0.0,0.0,"20,000 to 30,000"
62964,0.14,0.75,0.04,0.07,"30,000 to 40,000"
03844,0.01,0.39,0.38,0.22,"Over 100,000"
05350,0.17,0.62,0.1,0.11,"30,000 to 40,000"
00610,0.33,0.52,0.12,0.03,"10,000 to 20,000"
39095,0.24,0.65,0.06,0.05,"20,000 to 30,000"
